YEAR,EVENT_TYPE,TOR_F_SCALE
2005,Heavy Snow,
2005,Heavy Snow,
2005,Heavy Snow,
2005,Heavy Snow,
2005,Heavy Snow,
2005,Winter Storm,
2005,High Wind,
2005,High Wind,
2005,High Wind,
2005,High Wind,
2005,Winter Storm,
2005,Ice Storm,
2005,Hail,
2005,Ice Storm,
2005,High Wind,
2005,High Wind,
2005,Hail,
2005,Heavy Snow,
2005,Ice Storm,
2005,Ice Storm,
2005,Winter Storm,
2005,Winter Storm,
2005,High Wind,
2005,Winter Storm,
2005,Heavy Snow,
2005,Winter Storm,
2005,Flood,
2005,Flood,
2005,Winter Storm,
2005,Heavy Snow,
2005,High Wind,
2005,Ice Storm,
2005,Ice Storm,
2005,Winter Storm,
2005,Hail,
2005,Heavy Snow,
2005,Ice Storm,
2005,Winter Weather,
2005,Winter Weather,
2005,Winter Storm,
2005,Winter Storm,
2005,Hail,
2005,Ice Storm,
2005,Ice Storm,
2005,Flood,
2005,Winter Storm,
2005,Blizzard,
2005,Blizzard,
2005,Hail,
2005,Winter Storm,
2005,Ice Storm,
2005,Ice Storm,
2005,Ice Storm,
2005,Flood,
2005,Flood,
2005,Flood,
2005,Flood,
2005,Winter Storm,
2005,Winter Storm,
2005,Winter Storm,
2005,Winter Storm,
2005,Winter Storm,
2005,Winter Storm,
2005,Winter Storm,
2005,High Wind,
2005,High Wind,
2005,Winter Storm,
2005,Winter Storm,
2005,Winter Storm,
2005,Winter Storm,
2005,High Wind,
2005,Ice Storm,
2005,Ice Storm,
2005,Ice Storm,
2005,Winter Storm,
2005,Winter Storm,
2005,Hail,
2005,Flash Flood,
2005,Thunderstorm Wind,
2005,Hail,
2005,Winter Storm,
2005,Winter Storm,
2005,Winter Storm,
2005,High Wind,
2005,Winter Storm,
2005,High Wind,
2005,Winter Weather,
2005,Thunderstorm Wind,
2005,Thunderstorm Wind,
2005,Thunderstorm Wind,
2005,Thunderstorm Wind,
2005,Winter Weather,
2005,Winter Storm,
2005,Winter Storm,
2005,Thunderstorm Wind,
2005,Marine Thunderstorm Wind,
2005,Marine Thunderstorm Wind,
2005,Marine Thunderstorm Wind,
2005,Marine Thunderstorm Wind,
2005,Thunderstorm Wind,
2005,Winter Storm,
2005,Hail,
2005,Heavy Snow,
2005,High Wind,
2005,High Wind,
2005,High Wind,
2005,High Wind,
2005,Heavy Snow,
2005,Ice Storm,
2005,Ice Storm,
2005,Hail,
2005,Hail,
2005,Hail,
2005,Ice Storm,
2005,Ice Storm,
2005,Ice Storm,
2005,Ice Storm,
2005,Ice Storm,
2005,Flood,
2005,Flood,
2005,Flood,
2005,Thunderstorm Wind,
2005,Thunderstorm Wind,
2005,Thunderstorm Wind,
2005,Thunderstorm Wind,
2005,Thunderstorm Wind,
2005,Flash Flood,
2005,Flash Flood,
2005,Flash Flood,
2005,Flood,
2005,Flood,
2005,Flood,
2005,Ice Storm,
2005,Hail,
2005,Winter Storm,
2005,Winter Storm,
2005,Winter Storm,
2005,Winter Storm,
2005,Winter Storm,
2005,Flood,
2005,Flood,
2005,Blizzard,
2005,Blizzard,
2005,High Wind,
2005,Winter Storm,
2005,Winter Storm,
2005,Winter Storm,
2005,Winter Storm,
2005,Thunderstorm Wind,
2005,Thunderstorm Wind,
2005,Blizzard,
2005,Flood,
2005,Flood,
2005,Hail,
2005,Thunderstorm Wind,
2005,Thunderstorm Wind,
2005,Flood,
2005,Cold/Wind Chill,
2005,Flood,
2005,Flood,
2005,Flood,
2005,Winter Weather,
2005,Thunderstorm Wind,
2005,Thunderstorm Wind,
2005,Thunderstorm Wind,
2005,Thunderstorm Wind,
2005,Thunderstorm Wind,
2005,Thunderstorm Wind,
2005,Hail,
2005,Heavy Snow,
2005,Marine Thunderstorm Wind,
2005,Marine Thunderstorm Wind,
2005,Marine Thunderstorm Wind,
2005,Winter Storm,
2005,Winter Storm,
2005,Winter Weather,
2005,Cold/Wind Chill,
2005,Cold/Wind Chill,
2005,Cold/Wind Chill,
2005,Cold/Wind Chill,
2005,Cold/Wind Chill,
2005,Cold/Wind Chill,
2005,Winter Storm,
2005,Winter Storm,
2005,Winter Storm,
2005,Winter Storm,
2005,Winter Weather,
2005,Winter Storm,
2005,Heavy Snow,
2005,Winter Storm,
2005,Winter Storm,
2005,Frost/Freeze,
2005,Frost/Freeze,
2005,Marine Thunderstorm Wind,
2005,Waterspout,
2005,Thunderstorm Wind,
2005,Hail,
2005,Marine Thunderstorm Wind,
2005,Marine Thunderstorm Wind,
2005,Marine Thunderstorm Wind,
2005,Marine Thunderstorm Wind,
2005,Ice Storm,
2005,Heavy Rain,
2005,Thunderstorm Wind,
2005,Winter Weather,
2005,Flash Flood,
2005,Heavy Snow,
2005,Hail,
2005,High Wind,
2005,Ice Storm,
2005,Ice Storm,
2005,Winter Weather,
2005,Ice Storm,
2005,Winter Storm,
2005,Flood,
2005,Flood,
2005,Flood,
2005,Cold/Wind Chill,
2005,Flood,
2005,Thunderstorm Wind,
2005,Ice Storm,
2005,Heavy Snow,
2005,Hail,
2005,Hail,
2005,Thunderstorm Wind,
2005,Hail,
2005,Heavy Snow,
2005,Ice Storm,
2005,Heavy Rain,
2005,Flood,
2005,Flood,
2005,Flood,
2005,Winter Storm,
2005,Winter Weather,
2005,Winter Weather,
2005,Cold/Wind Chill,
2005,Winter Weather,
2005,Ice Storm,
2005,Winter Storm,
2005,Winter Storm,
2005,Winter Weather,
2005,Ice Storm,
2005,Hail,
2005,Winter Storm,
2005,Hail,
2005,Hail,
2005,Flood,
2005,Heavy Snow,
2005,Heavy Snow,
2005,Heavy Snow,
2005,Winter Weather,
2005,Winter Weather,
2005,Thunderstorm Wind,
2005,Winter Weather,
2005,Hail,
2005,Winter Storm,
2005,High Wind,
2005,Winter Storm,
2005,Ice Storm,
2005,Ice Storm,
2005,Winter Weather,
2005,Winter Storm,
2005,Winter Storm,
2005,Winter Storm,
2005,Flood,
2005,Flood,
2005,High Wind,
2005,Heavy Snow,
2005,Winter Storm,
2005,Winter Storm,
2005,Winter Weather,
2005,Heavy Snow,
2005,Heavy Snow,
2005,Winter Storm,
2005,Winter Weather,
2005,Winter Weather,
2005,Winter Storm,
2005,Winter Storm,
2005,Winter Weather,
2005,Winter Weather,
2005,Winter Weather,
2005,Winter Weather,
2005,Winter Weather,
2005,Winter Weather,
2005,Winter Weather,
2005,Winter Weather,
2005,Flood,
2005,Flood,
2005,Cold/Wind Chill,
2005,Winter Storm,
2005,Heavy Snow,
2005,Heavy Snow,
2005,Heavy Snow,
2005,Heavy Snow,
2005,Marine Thunderstorm Wind,
2005,Flood,
2005,Flood,
2005,Flood,
2005,Ice Storm,
2005,Ice Storm,
2005,Ice Storm,
2005,Ice Storm,
2005,High Wind,
2005,High Wind,
2005,High Wind,
2005,Winter Weather,
2005,Cold/Wind Chill,
2005,Cold/Wind Chill,
2005,Ice Storm,
2005,Ice Storm,
2005,Winter Weather,
2005,Winter Storm,
2005,Winter Storm,
2005,Ice Storm,
2005,Heavy Snow,
2005,Heavy Snow,
2005,Heavy Snow,
2005,Heavy Snow,
2005,Heavy Snow,
2005,Heavy Snow,
2005,Heavy Snow,
2005,Heavy Snow,
2005,Winter Storm,
2005,High Wind,
2005,High Wind,
2005,Ice Storm,
2005,Ice Storm,
2005,Cold/Wind Chill,
2005,Heavy Snow,
2005,Heavy Snow,
2005,Winter Storm,
2005,Winter Weather,
2005,Cold/Wind Chill,
2005,Cold/Wind Chill,
2005,Cold/Wind Chill,
2005,Cold/Wind Chill,
2005,Heavy Snow,
2005,Heavy Snow,
2005,Heavy Snow,
2005,Ice Storm,
2005,Hail,
2005,Flood,
2005,Flood,
2005,Flood,
2005,Hail,
2005,High Wind,
2005,High Wind,
2005,Flood,
2005,Winter Storm,
2005,Winter Storm,
2005,Cold/Wind Chill,
2005,Flood,
2005,Flood,
2005,Flood,
2005,Flood,
2005,Flood,
2005,Flood,
2005,Heavy Snow,
2005,Winter Storm,
2005,Winter Storm,
2005,High Wind,
2005,Winter Storm,
2005,Thunderstorm Wind,
2005,Flood,
2005,Hail,
2005,Cold/Wind Chill,
2005,Cold/Wind Chill,
2005,Cold/Wind Chill,
2005,Flood,
2005,Cold/Wind Chill,
2005,Winter Weather,
2005,Flash Flood,
2005,Flash Flood,
2005,Flash Flood,
2005,Flash Flood,
2005,Flash Flood,
2005,Heavy Snow,
2005,Heavy Snow,
2005,Blizzard,
2005,Thunderstorm Wind,
2005,Hail,
2005,Heavy Snow,
2005,Ice Storm,
2005,Thunderstorm Wind,
2005,Cold/Wind Chill,
2005,Cold/Wind Chill,
2005,Winter Storm,
2005,Winter Weather,
2005,Winter Weather,
2005,Winter Weather,
2005,Winter Weather,
2005,Winter Weather,
2005,Winter Weather,
2005,Winter Weather,
2005,Winter Weather,
2005,Cold/Wind Chill,
2005,Winter Storm,
2005,Thunderstorm Wind,
2005,Thunderstorm Wind,
2005,Thunderstorm Wind,
2005,Thunderstorm Wind,
2005,Thunderstorm Wind,
2005,Flood,
2005,Flood,
2005,Hail,
2005,Hail,
2005,Thunderstorm Wind,
2005,Cold/Wind Chill,
2005,Cold/Wind Chill,
2005,Cold/Wind Chill,
2005,Cold/Wind Chill,
2005,Winter Storm,
2005,Winter Storm,
2005,Winter Weather,
2005,Flood,
2005,Flood,
2005,High Wind,
2005,Hail,
2005,Thunderstorm Wind,
2005,Winter Storm,
2005,Heavy Snow,
2005,Heavy Snow,
2005,Heavy Snow,
2005,Heavy Snow,
2005,Flash Flood,
2005,Ice Storm,
2005,Hail,
2005,Flood,
2005,Cold/Wind Chill,
2005,Cold/Wind Chill,
2005,Cold/Wind Chill,
2005,Cold/Wind Chill,
2005,Winter Weather,
2005,Cold/Wind Chill,
2005,Heavy Snow,
2005,Heavy Snow,
2005,Heavy Snow,
