YEAR,EVENT_TYPE,TOR_F_SCALE
1965,Hail,
1965,Tornado,F0
1965,Hail,
1965,Tornado,F1
1965,Tornado,F2
1965,Tornado,
1965,Hail,
1965,Tornado,F2
1965,Thunderstorm Wind,
1965,Tornado,F2
1965,Thunderstorm Wind,
1965,Tornado,F0
1965,Hail,
1965,Tornado,F2
1965,Hail,
1965,Hail,
1965,Thunderstorm Wind,
1965,Tornado,F2
1965,Tornado,F2
1965,Hail,
1965,Hail,
1965,Thunderstorm Wind,
1965,Thunderstorm Wind,
1965,Thunderstorm Wind,
1965,Hail,
1965,Hail,
1965,Tornado,F2
1965,Thunderstorm Wind,
1965,Thunderstorm Wind,
1965,Thunderstorm Wind,
1965,Thunderstorm Wind,
1965,Thunderstorm Wind,
1965,Hail,
1965,Thunderstorm Wind,
1965,Tornado,F2
1965,Thunderstorm Wind,
1965,Tornado,F3
1965,Thunderstorm Wind,
1965,Tornado,F3
1965,Tornado,F3
1965,Thunderstorm Wind,
1965,Hail,
1965,Thunderstorm Wind,
1965,Hail,
1965,Thunderstorm Wind,
1965,Thunderstorm Wind,
1965,Hail,
1965,Thunderstorm Wind,
1965,Thunderstorm Wind,
1965,Thunderstorm Wind,
1965,Thunderstorm Wind,
1965,Hail,
1965,Hail,
1965,Tornado,
1965,Tornado,F0
1965,Tornado,
1965,Hail,
1965,Tornado,
1965,Tornado,
1965,Hail,
1965,Tornado,
1965,Tornado,F0
1965,Thunderstorm Wind,
1965,Tornado,F2
1965,Thunderstorm Wind,
1965,Tornado,F0
1965,Tornado,F2
1965,Tornado,F0
1965,Hail,
1965,Thunderstorm Wind,
1965,Hail,
1965,Hail,
1965,Hail,
1965,Hail,
1965,Hail,
1965,Tornado,F2
1965,Thunderstorm Wind,
1965,Thunderstorm Wind,
1965,Thunderstorm Wind,
1965,Hail,
1965,Hail,
1965,Hail,
1965,Tornado,F1
1965,Thunderstorm Wind,
1965,Tornado,F1
1965,Hail,
1965,Thunderstorm Wind,
1965,Tornado,F0
1965,Tornado,
1965,Tornado,
1965,Hail,
1965,Tornado,F2
1965,Tornado,F1
1965,Tornado,
1965,Tornado,F0
1965,Tornado,F0
1965,Tornado,
1965,Hail,
1965,Thunderstorm Wind,
1965,Thunderstorm Wind,
1965,Thunderstorm Wind,
1965,Hail,
1965,Thunderstorm Wind,
1965,Thunderstorm Wind,
1965,Thunderstorm Wind,
1965,Thunderstorm Wind,
1965,Tornado,
1965,Thunderstorm Wind,
1965,Thunderstorm Wind,
1965,Hail,
1965,Hail,
1965,Hail,
1965,Tornado,
1965,Tornado,F0
1965,Hail,
1965,Thunderstorm Wind,
1965,Tornado,F2
1965,Thunderstorm Wind,
1965,Tornado,F0
1965,Thunderstorm Wind,
1965,Hail,
1965,Hail,
1965,Thunderstorm Wind,
1965,Thunderstorm Wind,
1965,Tornado,
1965,Hail,
1965,Thunderstorm Wind,
1965,Tornado,F0
1965,Tornado,F0
1965,Hail,
1965,Hail,
1965,Thunderstorm Wind,
1965,Thunderstorm Wind,
1965,Thunderstorm Wind,
1965,Tornado,F0
1965,Tornado,F2
1965,Thunderstorm Wind,
1965,Thunderstorm Wind,
1965,Tornado,F0
1965,Thunderstorm Wind,
1965,Thunderstorm Wind,
1965,Thunderstorm Wind,
1965,Thunderstorm Wind,
1965,Thunderstorm Wind,
1965,Thunderstorm Wind,
1965,Thunderstorm Wind,
1965,Hail,
1965,Hail,
1965,Thunderstorm Wind,
1965,Thunderstorm Wind,
1965,Tornado,
1965,Thunderstorm Wind,
1965,Tornado,F1
1965,Thunderstorm Wind,
1965,Hail,
1965,Hail,
1965,Tornado,F0
1965,Thunderstorm Wind,
1965,Thunderstorm Wind,
1965,Thunderstorm Wind,
1965,Thunderstorm Wind,
1965,Thunderstorm Wind,
1965,Thunderstorm Wind,
1965,Tornado,F1
1965,Thunderstorm Wind,
1965,Thunderstorm Wind,
1965,Thunderstorm Wind,
1965,Thunderstorm Wind,
1965,Thunderstorm Wind,
1965,Hail,
1965,Thunderstorm Wind,
1965,Tornado,F0
1965,Thunderstorm Wind,
1965,Hail,
1965,Thunderstorm Wind,
1965,Thunderstorm Wind,
1965,Tornado,F1
1965,Tornado,F0
1965,Hail,
1965,Hail,
1965,Tornado,F1
1965,Tornado,F1
1965,Thunderstorm Wind,
1965,Tornado,F1
1965,Tornado,F1
1965,Hail,
1965,Hail,
1965,Hail,
1965,Hail,
1965,Thunderstorm Wind,
1965,Thunderstorm Wind,
1965,Tornado,F1
1965,Thunderstorm Wind,
1965,Tornado,
1965,Thunderstorm Wind,
1965,Tornado,F0
1965,Tornado,F0
1965,Hail,
1965,Hail,
1965,Hail,
1965,Tornado,F2
1965,Tornado,F2
1965,Tornado,F2
1965,Tornado,F0
1965,Tornado,F1
1965,Tornado,F1
1965,Hail,
1965,Hail,
1965,Tornado,F0
1965,Hail,
1965,Hail,
1965,Tornado,F0
1965,Tornado,F1
1965,Thunderstorm Wind,
1965,Tornado,F1
1965,Tornado,F0
1965,Tornado,F0
1965,Tornado,F2
1965,Thunderstorm Wind,
1965,Tornado,F1
1965,Tornado,F0
1965,Tornado,F2
1965,Thunderstorm Wind,
1965,Thunderstorm Wind,
1965,Tornado,F2
1965,Tornado,F2
1965,Tornado,F2
1965,Thunderstorm Wind,
1965,Tornado,F1
1965,Thunderstorm Wind,
1965,Tornado,F2
1965,Thunderstorm Wind,
1965,Tornado,F0
1965,Tornado,F0
1965,Hail,
1965,Thunderstorm Wind,
1965,Thunderstorm Wind,
1965,Thunderstorm Wind,
1965,Hail,
1965,Hail,
1965,Tornado,F1
1965,Tornado,F4
1965,Hail,
1965,Tornado,F3
1965,Tornado,F2
1965,Tornado,F2
1965,Tornado,F4
1965,Hail,
1965,Hail,
1965,Tornado,F4
1965,Tornado,F4
1965,Tornado,F4
1965,Thunderstorm Wind,
1965,Hail,
1965,Thunderstorm Wind,
1965,Thunderstorm Wind,
1965,Thunderstorm Wind,
1965,Tornado,F1
1965,Tornado,F0
1965,Tornado,F2
1965,Thunderstorm Wind,
1965,Thunderstorm Wind,
1965,Hail,
1965,Thunderstorm Wind,
1965,Tornado,F1
1965,Thunderstorm Wind,
1965,Hail,
1965,Hail,
1965,Tornado,F2
1965,Thunderstorm Wind,
1965,Tornado,F3
1965,Tornado,F2
1965,Thunderstorm Wind,
1965,Thunderstorm Wind,
1965,Hail,
1965,Hail,
1965,Hail,
1965,Thunderstorm Wind,
1965,Hail,
1965,Tornado,F0
1965,Tornado,F1
1965,Tornado,F1
1965,Tornado,F3
1965,Tornado,F1
1965,Tornado,F0
1965,Tornado,F1
1965,Tornado,F2
