YEAR,EVENT_TYPE,TOR_F_SCALE
1993,Thunderstorm Wind,
1993,Tornado,F2
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Tornado,F0
1993,Thunderstorm Wind,
1993,Hail,
1993,Thunderstorm Wind,
1993,Hail,
1993,Thunderstorm Wind,
1993,Hail,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Tornado,F0
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Hail,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Hail,
1993,Thunderstorm Wind,
1993,Hail,
1993,Thunderstorm Wind,
1993,Hail,
1993,Hail,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Hail,
1993,Hail,
1993,Thunderstorm Wind,
1993,Hail,
1993,Hail,
1993,Hail,
1993,Thunderstorm Wind,
1993,Hail,
1993,Hail,
1993,Hail,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Hail,
1993,Hail,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Hail,
1993,Hail,
1993,Hail,
1993,Hail,
1993,Thunderstorm Wind,
1993,Hail,
1993,Hail,
1993,Hail,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Hail,
1993,Hail,
1993,Hail,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Tornado,F0
1993,Hail,
1993,Hail,
1993,Tornado,F0
1993,Hail,
1993,Thunderstorm Wind,
1993,Hail,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Tornado,F1
1993,Hail,
1993,Hail,
1993,Hail,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Hail,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Hail,
1993,Hail,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Hail,
1993,Thunderstorm Wind,
1993,Hail,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Hail,
1993,Hail,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Hail,
1993,Thunderstorm Wind,
1993,Tornado,F0
1993,Tornado,F0
1993,Hail,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Hail,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Hail,
1993,Hail,
1993,Thunderstorm Wind,
1993,Hail,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Hail,
1993,Hail,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Hail,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Hail,
1993,Hail,
1993,Thunderstorm Wind,
1993,Hail,
1993,Thunderstorm Wind,
1993,Hail,
1993,Hail,
1993,Hail,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Hail,
1993,Hail,
1993,Thunderstorm Wind,
1993,Hail,
1993,Hail,
1993,Thunderstorm Wind,
1993,Hail,
1993,Hail,
1993,Tornado,F1
1993,Hail,
1993,Tornado,F2
1993,Tornado,F2
1993,Hail,
1993,Hail,
1993,Hail,
1993,Hail,
1993,Hail,
1993,Hail,
1993,Thunderstorm Wind,
1993,Tornado,F2
1993,Hail,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Hail,
1993,Hail,
1993,Hail,
1993,Hail,
1993,Hail,
1993,Hail,
1993,Hail,
1993,Hail,
1993,Hail,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Hail,
1993,Hail,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Tornado,F0
1993,Hail,
1993,Tornado,F2
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Hail,
1993,Hail,
1993,Hail,
1993,Hail,
1993,Hail,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Hail,
1993,Tornado,F3
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Hail,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Hail,
1993,Hail,
1993,Hail,
1993,Hail,
1993,Hail,
1993,Hail,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Hail,
1993,Hail,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Hail,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Tornado,F2
1993,Tornado,F0
1993,Hail,
1993,Hail,
1993,Tornado,F0
1993,Hail,
1993,Hail,
1993,Hail,
1993,Hail,
1993,Hail,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Hail,
1993,Hail,
1993,Hail,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Hail,
1993,Hail,
1993,Thunderstorm Wind,
1993,Hail,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Hail,
1993,Thunderstorm Wind,
1993,Hail,
1993,Thunderstorm Wind,
1993,Tornado,F0
1993,Thunderstorm Wind,
1993,Hail,
1993,Thunderstorm Wind,
1993,Hail,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Tornado,F0
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Hail,
1993,Thunderstorm Wind,
1993,Hail,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Hail,
1993,Hail,
1993,Tornado,F0
1993,Thunderstorm Wind,
1993,Hail,
1993,Hail,
1993,Hail,
1993,Hail,
1993,Hail,
1993,Tornado,F1
1993,Hail,
1993,Hail,
1993,Hail,
1993,Hail,
1993,Hail,
1993,Hail,
1993,Thunderstorm Wind,
1993,Hail,
1993,Hail,
1993,Hail,
1993,Hail,
1993,Thunderstorm Wind,
1993,Tornado,F0
1993,Hail,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
1993,Thunderstorm Wind,
