YEAR,EVENT_TYPE,TOR_F_SCALE
1953,Tornado,F1
1953,Tornado,F1
1953,Tornado,F1
1953,Tornado,F0
1953,Tornado,F2
1953,Tornado,F2
1953,Tornado,F2
1953,Tornado,F2
1953,Tornado,F1
1953,Tornado,F2
1953,Tornado,F0
1953,Tornado,F1
1953,Tornado,F1
1953,Tornado,F1
1953,Tornado,F1
1953,Tornado,F1
1953,Tornado,F1
1953,Tornado,F2
1953,Tornado,F1
1953,Tornado,F2
1953,Tornado,F2
1953,Tornado,F2
1953,Tornado,F1
1953,Tornado,F1
1953,Tornado,F0
1953,Tornado,
1953,Tornado,F1
1953,Tornado,F1
1953,Tornado,F1
1953,Tornado,F1
1953,Tornado,F2
1953,Tornado,F1
1953,Tornado,F1
1953,Tornado,F1
1953,Tornado,F2
1953,Tornado,F2
1953,Tornado,
1953,Tornado,F2
1953,Tornado,F2
1953,Tornado,F2
1953,Tornado,F1
1953,Tornado,F2
1953,Tornado,F2
1953,Tornado,
1953,Tornado,
1953,Tornado,F3
1953,Tornado,F5
1953,Tornado,F2
1953,Tornado,F1
1953,Tornado,F1
1953,Tornado,F2
1953,Tornado,F3
1953,Tornado,F2
1953,Tornado,F2
1953,Tornado,F3
1953,Tornado,F3
1953,Tornado,F2
1953,Tornado,F2
1953,Tornado,F2
1953,Tornado,F0
1953,Tornado,F2
1953,Tornado,
1953,Tornado,F2
1953,Tornado,F1
1953,Tornado,F1
1953,Tornado,F4
1953,Tornado,F1
1953,Tornado,F0
1953,Tornado,F2
1953,Tornado,F0
1953,Tornado,F3
1953,Tornado,F3
1953,Tornado,F3
1953,Tornado,F1
1953,Tornado,F1
1953,Tornado,F0
1953,Tornado,F2
1953,Tornado,F2
1953,Tornado,F2
1953,Tornado,F1
1953,Tornado,F2
1953,Tornado,F0
1953,Tornado,F1
1953,Tornado,F0
1953,Tornado,F2
1953,Tornado,
1953,Tornado,F2
1953,Tornado,
1953,Tornado,F1
1953,Tornado,F0
1953,Tornado,
1953,Tornado,
1953,Tornado,F3
1953,Tornado,F3
1953,Tornado,F3
1953,Tornado,F2
1953,Tornado,
1953,Tornado,F2
1953,Tornado,F2
1953,Tornado,
1953,Tornado,F2
1953,Tornado,F2
1953,Tornado,
1953,Tornado,F2
1953,Tornado,F1
1953,Tornado,F5
1953,Tornado,F5
1953,Tornado,F4
1953,Tornado,F4
1953,Tornado,F4
1953,Tornado,F4
1953,Tornado,F4
1953,Tornado,F4
1953,Tornado,F2
1953,Tornado,F3
1953,Tornado,F3
1953,Tornado,F2
1953,Tornado,F2
1953,Tornado,F1
1953,Tornado,F2
1953,Tornado,F2
1953,Tornado,F1
1953,Tornado,F2
1953,Tornado,F3
1953,Tornado,F3
1953,Tornado,F1
1953,Tornado,F2
1953,Tornado,F2
1953,Tornado,F4
1953,Tornado,F3
1953,Tornado,F3
1953,Tornado,F1
1953,Tornado,F2
1953,Tornado,F4
1953,Tornado,F1
1953,Tornado,F0
1953,Tornado,F0
1953,Tornado,F2
1953,Tornado,F2
1953,Tornado,F2
1953,Tornado,F4
1953,Tornado,F4
1953,Tornado,F1
1953,Tornado,F1
1953,Tornado,F1
1953,Tornado,F3
1953,Tornado,F2
1953,Tornado,F2
1953,Tornado,F2
1953,Tornado,F2
1953,Tornado,F2
1953,Tornado,F3
1953,Tornado,F1
1953,Tornado,F2
1953,Tornado,F4
1953,Tornado,
1953,Tornado,F4
1953,Tornado,F1
1953,Tornado,F0
1953,Tornado,F1
1953,Tornado,F2
1953,Tornado,F1
1953,Tornado,F1
1953,Tornado,F1
1953,Tornado,F2
1953,Tornado,F4
1953,Tornado,F0
1953,Tornado,F2
1953,Tornado,F4
1953,Tornado,F3
1953,Tornado,F3
1953,Tornado,F3
1953,Tornado,F2
1953,Tornado,F3
1953,Tornado,F5
1953,Tornado,F5
1953,Tornado,
1953,Tornado,F4
1953,Tornado,
1953,Tornado,
1953,Tornado,F2
1953,Tornado,F2
1953,Tornado,F0
1953,Tornado,F1
1953,Tornado,F1
1953,Tornado,F1
1953,Tornado,
1953,Tornado,F1
1953,Tornado,F1
1953,Tornado,F2
1953,Tornado,
1953,Tornado,F2
1953,Tornado,F4
1953,Tornado,F4
1953,Tornado,F2
1953,Tornado,F2
1953,Tornado,F3
1953,Tornado,F1
1953,Tornado,F2
1953,Tornado,F3
1953,Tornado,
1953,Tornado,F3
1953,Tornado,F3
1953,Tornado,F1
1953,Tornado,
1953,Tornado,
1953,Tornado,F1
1953,Tornado,F2
1953,Tornado,
1953,Tornado,F1
1953,Tornado,F0
1953,Tornado,F1
1953,Tornado,F2
1953,Tornado,F2
1953,Tornado,F1
1953,Tornado,F2
1953,Tornado,F0
1953,Tornado,F2
1953,Tornado,F0
1953,Tornado,
1953,Tornado,F1
1953,Tornado,F1
1953,Tornado,F3
1953,Tornado,F2
1953,Tornado,F1
1953,Tornado,F4
1953,Tornado,F4
1953,Tornado,F2
1953,Tornado,F4
1953,Tornado,F1
1953,Tornado,F1
1953,Tornado,F0
1953,Tornado,F1
1953,Tornado,F2
1953,Tornado,
1953,Tornado,F3
1953,Tornado,F3
1953,Tornado,F3
1953,Tornado,F3
1953,Tornado,F3
