YEAR,EVENT_TYPE,TOR_F_SCALE
1975,Hail,
1975,Tornado,F1
1975,Hail,
1975,Thunderstorm Wind,
1975,Thunderstorm Wind,
1975,Tornado,F0
1975,Hail,
1975,Hail,
1975,Tornado,F1
1975,Hail,
1975,Thunderstorm Wind,
1975,Hail,
1975,Thunderstorm Wind,
1975,Thunderstorm Wind,
1975,Thunderstorm Wind,
1975,Thunderstorm Wind,
1975,Hail,
1975,Hail,
1975,Hail,
1975,Tornado,F1
1975,Thunderstorm Wind,
1975,Hail,
1975,Tornado,F1
1975,Thunderstorm Wind,
1975,Thunderstorm Wind,
1975,Thunderstorm Wind,
1975,Thunderstorm Wind,
1975,Thunderstorm Wind,
1975,Thunderstorm Wind,
1975,Tornado,F1
1975,Thunderstorm Wind,
1975,Tornado,F1
1975,Hail,
1975,Thunderstorm Wind,
1975,Thunderstorm Wind,
1975,Hail,
1975,Thunderstorm Wind,
1975,Thunderstorm Wind,
1975,Thunderstorm Wind,
1975,Thunderstorm Wind,
1975,Tornado,F0
1975,Thunderstorm Wind,
1975,Thunderstorm Wind,
1975,Thunderstorm Wind,
1975,Thunderstorm Wind,
1975,Tornado,F0
1975,Hail,
1975,Hail,
1975,Hail,
1975,Hail,
1975,Thunderstorm Wind,
1975,Thunderstorm Wind,
1975,Thunderstorm Wind,
1975,Thunderstorm Wind,
1975,Thunderstorm Wind,
1975,Thunderstorm Wind,
1975,Thunderstorm Wind,
1975,Thunderstorm Wind,
1975,Thunderstorm Wind,
1975,Thunderstorm Wind,
1975,Thunderstorm Wind,
1975,Thunderstorm Wind,
1975,Thunderstorm Wind,
1975,Tornado,F1
1975,Tornado,F0
1975,Tornado,F1
1975,Hail,
1975,Hail,
1975,Tornado,F1
1975,Thunderstorm Wind,
1975,Thunderstorm Wind,
1975,Hail,
1975,Hail,
1975,Hail,
1975,Thunderstorm Wind,
1975,Thunderstorm Wind,
1975,Thunderstorm Wind,
1975,Tornado,F1
1975,Thunderstorm Wind,
1975,Thunderstorm Wind,
1975,Tornado,F0
1975,Tornado,F2
1975,Thunderstorm Wind,
1975,Thunderstorm Wind,
1975,Hail,
1975,Thunderstorm Wind,
1975,Hail,
1975,Thunderstorm Wind,
1975,Thunderstorm Wind,
1975,Thunderstorm Wind,
1975,Hail,
1975,Tornado,F1
1975,Hail,
1975,Tornado,F0
1975,Thunderstorm Wind,
1975,Tornado,F2
1975,Thunderstorm Wind,
1975,Tornado,F2
1975,Thunderstorm Wind,
1975,Thunderstorm Wind,
1975,Hail,
1975,Tornado,F1
1975,Thunderstorm Wind,
1975,Thunderstorm Wind,
1975,Tornado,F0
1975,Thunderstorm Wind,
1975,Thunderstorm Wind,
1975,Hail,
1975,Hail,
1975,Hail,
1975,Thunderstorm Wind,
1975,Thunderstorm Wind,
1975,Tornado,F1
1975,Tornado,F2
1975,Thunderstorm Wind,
1975,Thunderstorm Wind,
1975,Hail,
1975,Thunderstorm Wind,
1975,Tornado,F2
1975,Thunderstorm Wind,
1975,Thunderstorm Wind,
1975,Thunderstorm Wind,
1975,Thunderstorm Wind,
1975,Tornado,F2
1975,Thunderstorm Wind,
1975,Tornado,F1
1975,Tornado,F2
1975,Thunderstorm Wind,
1975,Tornado,F1
1975,Tornado,F2
1975,Hail,
1975,Thunderstorm Wind,
1975,Tornado,F2
1975,Tornado,F2
1975,Tornado,F4
1975,Tornado,F0
1975,Hail,
1975,Hail,
1975,Hail,
1975,Thunderstorm Wind,
1975,Hail,
1975,Hail,
1975,Thunderstorm Wind,
1975,Tornado,F1
1975,Tornado,F1
1975,Tornado,F1
1975,Tornado,F2
1975,Thunderstorm Wind,
1975,Thunderstorm Wind,
1975,Thunderstorm Wind,
1975,Thunderstorm Wind,
1975,Hail,
1975,Thunderstorm Wind,
1975,Tornado,F0
1975,Thunderstorm Wind,
1975,Thunderstorm Wind,
1975,Thunderstorm Wind,
1975,Thunderstorm Wind,
1975,Thunderstorm Wind,
1975,Tornado,F1
1975,Thunderstorm Wind,
1975,Tornado,F1
1975,Tornado,F3
1975,Tornado,F1
1975,Thunderstorm Wind,
1975,Tornado,F1
1975,Tornado,F2
1975,Hail,
1975,Thunderstorm Wind,
1975,Thunderstorm Wind,
1975,Thunderstorm Wind,
1975,Thunderstorm Wind,
1975,Thunderstorm Wind,
1975,Thunderstorm Wind,
1975,Tornado,F0
1975,Tornado,F1
1975,Thunderstorm Wind,
