YEAR,EVENT_TYPE,TOR_F_SCALE
1972,Hail,
1972,Tornado,F3
1972,Hail,
1972,Tornado,F2
1972,Tornado,F1
1972,Thunderstorm Wind,
1972,Tornado,F2
1972,Thunderstorm Wind,
1972,Thunderstorm Wind,
1972,Thunderstorm Wind,
1972,Thunderstorm Wind,
1972,Tornado,F2
1972,Hail,
1972,Thunderstorm Wind,
1972,Thunderstorm Wind,
1972,Thunderstorm Wind,
1972,Thunderstorm Wind,
1972,Hail,
1972,Thunderstorm Wind,
1972,Tornado,F2
1972,Hail,
1972,Thunderstorm Wind,
1972,Thunderstorm Wind,
1972,Hail,
1972,Tornado,F2
1972,Thunderstorm Wind,
1972,Thunderstorm Wind,
1972,Thunderstorm Wind,
1972,Tornado,F2
1972,Thunderstorm Wind,
1972,Thunderstorm Wind,
1972,Hail,
1972,Hail,
1972,Tornado,F2
1972,Thunderstorm Wind,
1972,Tornado,F2
1972,Thunderstorm Wind,
1972,Thunderstorm Wind,
1972,Thunderstorm Wind,
1972,Hail,
1972,Hail,
1972,Hail,
1972,Hail,
1972,Tornado,F3
1972,Hail,
1972,Thunderstorm Wind,
1972,Thunderstorm Wind,
1972,Thunderstorm Wind,
1972,Tornado,F2
1972,Thunderstorm Wind,
1972,Thunderstorm Wind,
1972,Thunderstorm Wind,
1972,Hail,
1972,Hail,
1972,Thunderstorm Wind,
1972,Thunderstorm Wind,
1972,Tornado,F1
1972,Hail,
1972,Thunderstorm Wind,
1972,Hail,
1972,Hail,
1972,Thunderstorm Wind,
1972,Thunderstorm Wind,
1972,Thunderstorm Wind,
1972,Hail,
1972,Tornado,F1
1972,Thunderstorm Wind,
1972,Hail,
1972,Hail,
1972,Hail,
1972,Thunderstorm Wind,
1972,Tornado,F2
1972,Thunderstorm Wind,
1972,Thunderstorm Wind,
1972,Thunderstorm Wind,
1972,Hail,
1972,Thunderstorm Wind,
1972,Thunderstorm Wind,
1972,Thunderstorm Wind,
1972,Hail,
1972,Thunderstorm Wind,
1972,Hail,
1972,Thunderstorm Wind,
1972,Hail,
1972,Hail,
1972,Hail,
1972,Hail,
1972,Hail,
1972,Hail,
1972,Thunderstorm Wind,
1972,Thunderstorm Wind,
1972,Thunderstorm Wind,
1972,Thunderstorm Wind,
1972,Thunderstorm Wind,
1972,Tornado,F1
1972,Thunderstorm Wind,
1972,Thunderstorm Wind,
1972,Thunderstorm Wind,
1972,Thunderstorm Wind,
1972,Thunderstorm Wind,
1972,Tornado,F1
1972,Tornado,F2
1972,Tornado,F2
1972,Tornado,F1
1972,Hail,
1972,Hail,
1972,Hail,
1972,Tornado,F2
1972,Tornado,F2
1972,Thunderstorm Wind,
1972,Tornado,F1
1972,Thunderstorm Wind,
1972,Thunderstorm Wind,
1972,Hail,
1972,Thunderstorm Wind,
1972,Thunderstorm Wind,
1972,Tornado,F1
1972,Tornado,F1
1972,Tornado,F1
1972,Tornado,F1
1972,Tornado,F3
1972,Hail,
1972,Tornado,F3
1972,Thunderstorm Wind,
1972,Tornado,F2
1972,Thunderstorm Wind,
1972,Thunderstorm Wind,
1972,Tornado,F2
1972,Thunderstorm Wind,
1972,Thunderstorm Wind,
1972,Hail,
1972,Hail,
1972,Hail,
1972,Tornado,F1
1972,Tornado,F1
1972,Hail,
1972,Hail,
1972,Thunderstorm Wind,
1972,Thunderstorm Wind,
1972,Hail,
1972,Thunderstorm Wind,
1972,Thunderstorm Wind,
1972,Thunderstorm Wind,
1972,Thunderstorm Wind,
1972,Thunderstorm Wind,
1972,Hail,
1972,Hail,
1972,Hail,
1972,Hail,
1972,Hail,
1972,Thunderstorm Wind,
1972,Thunderstorm Wind,
1972,Thunderstorm Wind,
1972,Tornado,F2
1972,Tornado,F2
1972,Hail,
1972,Thunderstorm Wind,
1972,Thunderstorm Wind,
1972,Hail,
1972,Tornado,F1
1972,Thunderstorm Wind,
1972,Thunderstorm Wind,
1972,Hail,
1972,Tornado,F1
1972,Tornado,F1
1972,Thunderstorm Wind,
1972,Thunderstorm Wind,
1972,Thunderstorm Wind,
1972,Thunderstorm Wind,
1972,Thunderstorm Wind,
1972,Thunderstorm Wind,
1972,Hail,
1972,Thunderstorm Wind,
1972,Hail,
1972,Thunderstorm Wind,
1972,Hail,
1972,Hail,
1972,Hail,
1972,Thunderstorm Wind,
1972,Thunderstorm Wind,
1972,Thunderstorm Wind,
1972,Hail,
1972,Hail,
1972,Hail,
1972,Hail,
1972,Hail,
1972,Thunderstorm Wind,
1972,Tornado,F0
1972,Hail,
1972,Thunderstorm Wind,
1972,Thunderstorm Wind,
1972,Hail,
1972,Hail,
1972,Hail,
1972,Thunderstorm Wind,
1972,Thunderstorm Wind,
1972,Hail,
1972,Hail,
1972,Tornado,F2
1972,Tornado,F0
1972,Tornado,F2
1972,Tornado,F0
1972,Hail,
1972,Hail,
1972,Hail,
1972,Thunderstorm Wind,
1972,Thunderstorm Wind,
1972,Tornado,F1
1972,Tornado,F1
1972,Tornado,F2
1972,Tornado,F1
1972,Tornado,F2
1972,Thunderstorm Wind,
1972,Thunderstorm Wind,
1972,Thunderstorm Wind,
1972,Thunderstorm Wind,
1972,Hail,
1972,Tornado,F1
1972,Tornado,F1
1972,Thunderstorm Wind,
1972,Thunderstorm Wind,
1972,Thunderstorm Wind,
1972,Hail,
1972,Thunderstorm Wind,
1972,Hail,
1972,Tornado,F3
