YEAR,EVENT_TYPE,TOR_F_SCALE
2003,Thunderstorm Wind,
2003,Marine Thunderstorm Wind,
2003,Marine Thunderstorm Wind,
2003,Thunderstorm Wind,
2003,Hail,
2003,Hail,
2003,Hail,
2003,Thunderstorm Wind,
2003,Thunderstorm Wind,
2003,Thunderstorm Wind,
2003,Thunderstorm Wind,
2003,Thunderstorm Wind,
2003,Hail,
2003,Hail,
2003,Thunderstorm Wind,
2003,Thunderstorm Wind,
2003,Thunderstorm Wind,
2003,Thunderstorm Wind,
2003,Thunderstorm Wind,
2003,Thunderstorm Wind,
2003,Heavy Rain,
2003,Thunderstorm Wind,
2003,Hail,
2003,Hail,
2003,Thunderstorm Wind,
2003,Thunderstorm Wind,
2003,Thunderstorm Wind,
2003,Heat,
2003,Lightning,
2003,Flood,
2003,Heat,
2003,Heat,
2003,Hail,
2003,Tornado,F0
2003,Thunderstorm Wind,
2003,Thunderstorm Wind,
2003,Thunderstorm Wind,
2003,Thunderstorm Wind,
2003,Hail,
2003,Hail,
2003,Hail,
2003,Thunderstorm Wind,
2003,Heavy Rain,
2003,Hail,
2003,Hail,
2003,Hail,
2003,Thunderstorm Wind,
2003,Thunderstorm Wind,
2003,Thunderstorm Wind,
2003,Thunderstorm Wind,
2003,Thunderstorm Wind,
2003,Thunderstorm Wind,
2003,Thunderstorm Wind,
2003,Thunderstorm Wind,
2003,Thunderstorm Wind,
2003,Thunderstorm Wind,
2003,Thunderstorm Wind,
2003,Flash Flood,
2003,Hail,
2003,Thunderstorm Wind,
2003,Heat,
2003,Flash Flood,
2003,Thunderstorm Wind,
2003,Thunderstorm Wind,
2003,Thunderstorm Wind,
2003,Thunderstorm Wind,
2003,Thunderstorm Wind,
2003,Thunderstorm Wind,
2003,Hail,
2003,Thunderstorm Wind,
2003,Thunderstorm Wind,
2003,Thunderstorm Wind,
2003,Thunderstorm Wind,
2003,Flash Flood,
2003,Hail,
2003,Thunderstorm Wind,
2003,Hail,
2003,Heavy Rain,
2003,Thunderstorm Wind,
2003,Thunderstorm Wind,
2003,Hail,
2003,Thunderstorm Wind,
2003,Lightning,
2003,Hail,
2003,Thunderstorm Wind,
2003,Thunderstorm Wind,
2003,Thunderstorm Wind,
2003,Thunderstorm Wind,
2003,Thunderstorm Wind,
2003,Thunderstorm Wind,
2003,Thunderstorm Wind,
2003,Heavy Rain,
2003,Thunderstorm Wind,
2003,Thunderstorm Wind,
2003,Hail,
2003,Thunderstorm Wind,
2003,Heat,
2003,Flash Flood,
2003,Hail,
2003,Hail,
2003,Flash Flood,
2003,Marine Thunderstorm Wind,
2003,Marine Thunderstorm Wind,
2003,Marine Thunderstorm Wind,
2003,Hail,
2003,Flash Flood,
2003,Hail,
2003,Thunderstorm Wind,
2003,Hail,
2003,Hail,
2003,Hail,
2003,Thunderstorm Wind,
2003,Thunderstorm Wind,
2003,Hail,
2003,Hail,
2003,Thunderstorm Wind,
2003,Thunderstorm Wind,
2003,Hail,
2003,Thunderstorm Wind,
2003,Thunderstorm Wind,
2003,Lightning,
2003,Thunderstorm Wind,
2003,Tornado,F0
2003,Thunderstorm Wind,
2003,Thunderstorm Wind,
2003,Thunderstorm Wind,
2003,Thunderstorm Wind,
2003,Thunderstorm Wind,
2003,Hail,
2003,Lightning,
2003,Thunderstorm Wind,
2003,Strong Wind,
2003,Hail,
2003,Hail,
2003,Hail,
