YEAR,EVENT_TYPE,TOR_F_SCALE
1998,Thunderstorm Wind,
1998,Drought,
1998,Ice Storm,
1998,Hail,
1998,Thunderstorm Wind,
1998,Ice Storm,
1998,Ice Storm,
1998,Thunderstorm Wind,
1998,Thunderstorm Wind,
1998,Thunderstorm Wind,
1998,Thunderstorm Wind,
1998,Winter Weather,
1998,Heat,
1998,Heat,
1998,Heat,
1998,Heavy Snow,
1998,Winter Storm,
1998,Heat,
1998,Heat,
1998,High Wind,
1998,High Wind,
1998,Flash Flood,
1998,Flash Flood,
1998,Hail,
1998,Flood,
1998,Flash Flood,
1998,Ice Storm,
1998,Thunderstorm Wind,
1998,Thunderstorm Wind,
1998,Tropical Storm,
1998,Tropical Storm,
1998,Flash Flood,
1998,Flash Flood,
1998,Flash Flood,
1998,Flash Flood,
1998,Heavy Rain,
1998,Flood,
1998,Flood,
1998,Drought,
1998,Lightning,
1998,High Wind,
1998,Thunderstorm Wind,
1998,Thunderstorm Wind,
1998,Hail,
1998,Heavy Snow,
1998,Heavy Rain,
1998,High Wind,
1998,Lightning,
1998,Lightning,
1998,Lightning,
1998,High Wind,
1998,Strong Wind,
1998,Heavy Snow,
1998,Drought,
1998,Hail,
1998,Winter Storm,
1998,Winter Storm,
1998,Ice Storm,
1998,Drought,
1998,Drought,
1998,Drought,
1998,Drought,
1998,Lightning,
1998,Drought,
1998,Thunderstorm Wind,
1998,Hail,
1998,Hail,
1998,Hail,
1998,Heat,
1998,Thunderstorm Wind,
1998,Hail,
1998,Hail,
1998,Thunderstorm Wind,
1998,Thunderstorm Wind,
1998,Thunderstorm Wind,
1998,Tornado,F2
1998,Heat,
1998,Thunderstorm Wind,
1998,Thunderstorm Wind,
1998,Thunderstorm Wind,
1998,Lightning,
1998,Lightning,
1998,Lightning,
1998,Lightning,
1998,High Surf,
1998,High Surf,
1998,High Surf,
1998,High Surf,
1998,Lightning,
1998,Hail,
1998,Flash Flood,
1998,Flash Flood,
1998,Hail,
1998,Hail,
1998,Hail,
1998,Hail,
1998,Thunderstorm Wind,
1998,Thunderstorm Wind,
1998,Flash Flood,
1998,Tornado,F2
1998,Hail,
1998,Hail,
1998,Thunderstorm Wind,
1998,Hail,
1998,Flash Flood,
1998,Flash Flood,
1998,Tornado,F0
1998,High Wind,
1998,High Wind,
1998,Ice Storm,
1998,Lightning,
1998,Thunderstorm Wind,
1998,Hail,
1998,Ice Storm,
1998,Cold/Wind Chill,
1998,Heavy Snow,
1998,Cold/Wind Chill,
1998,Flash Flood,
1998,Flash Flood,
1998,Ice Storm,
1998,Winter Storm,
1998,Winter Storm,
1998,Winter Storm,
1998,Winter Storm,
1998,High Wind,
1998,Winter Storm,
1998,Winter Storm,
1998,Hail,
1998,Thunderstorm Wind,
1998,Flood,
1998,Thunderstorm Wind,
1998,Thunderstorm Wind,
1998,Flash Flood,
1998,Hail,
1998,Thunderstorm Wind,
1998,Strong Wind,
1998,Flood,
1998,Hurricane (Typhoon),
1998,Flood,
1998,Thunderstorm Wind,
1998,Flash Flood,
1998,Thunderstorm Wind,
1998,Thunderstorm Wind,
1998,Thunderstorm Wind,
1998,Hail,
1998,Flash Flood,
1998,Ice Storm,
1998,Ice Storm,
1998,Ice Storm,
1998,Lake-Effect Snow,
1998,Cold/Wind Chill,
1998,Heavy Snow,
1998,Heavy Snow,
1998,Thunderstorm Wind,
1998,Flash Flood,
1998,Thunderstorm Wind,
1998,Thunderstorm Wind,
1998,Thunderstorm Wind,
1998,Hail,
1998,Hail,
1998,Winter Storm,
1998,Strong Wind,
1998,Strong Wind,
1998,Flood,
1998,Thunderstorm Wind,
1998,Flash Flood,
1998,Winter Storm,
1998,Strong Wind,
1998,Winter Storm,
1998,Heat,
1998,Thunderstorm Wind,
1998,Thunderstorm Wind,
1998,Hail,
1998,Thunderstorm Wind,
1998,Thunderstorm Wind,
1998,Thunderstorm Wind,
1998,Thunderstorm Wind,
1998,Thunderstorm Wind,
1998,Thunderstorm Wind,
1998,Tornado,F2
1998,Hail,
1998,Tornado,F1
1998,Flash Flood,
1998,Flash Flood,
1998,Thunderstorm Wind,
1998,Thunderstorm Wind,
1998,Winter Weather,
1998,Ice Storm,
1998,Strong Wind,
1998,Strong Wind,
1998,Ice Storm,
1998,Heat,
1998,Thunderstorm Wind,
1998,Thunderstorm Wind,
1998,Thunderstorm Wind,
1998,Thunderstorm Wind,
1998,Drought,
1998,Lightning,
1998,Winter Storm,
1998,Sleet,
1998,Thunderstorm Wind,
1998,Drought,
1998,High Wind,
1998,Heavy Rain,
1998,Tornado,F0
1998,Tornado,F0
1998,Hail,
1998,Drought,
1998,Drought,
1998,Thunderstorm Wind,
1998,Hail,
1998,Thunderstorm Wind,
1998,Heat,
1998,Drought,
1998,Heat,
1998,Heat,
1998,Heavy Snow,
1998,Winter Weather,
1998,Ice Storm,
1998,High Wind,
1998,High Wind,
1998,Cold/Wind Chill,
1998,Winter Weather,
1998,Tropical Storm,
1998,Heavy Snow,
1998,Heavy Snow,
1998,Heavy Snow,
1998,Winter Storm,
1998,Winter Storm,
1998,Heat,
1998,Thunderstorm Wind,
1998,Thunderstorm Wind,
