YEAR,EVENT_TYPE,TOR_F_SCALE
2014,Heavy Snow,
2014,Heavy Snow,
2014,Heavy Snow,
2014,Heavy Snow,
2014,Heavy Snow,
2014,Strong Wind,
2014,Heavy Snow,
2014,Strong Wind,
2014,Strong Wind,
2014,Strong Wind,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Flash Flood,
2014,Flash Flood,
2014,Thunderstorm Wind,
2014,Flash Flood,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Lightning,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Flash Flood,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Flash Flood,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Flash Flood,
2014,Thunderstorm Wind,
2014,Lightning,
2014,Thunderstorm Wind,
2014,Hail,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Hail,
2014,Hail,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Hail,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Lightning,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Lightning,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Lightning,
2014,Flash Flood,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Hail,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Hail,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Lightning,
2014,Hail,
2014,Thunderstorm Wind,
2014,Thunderstorm Wind,
2014,Hail,
2014,Lightning,
2014,Lightning,
2014,Lightning,
2014,Lightning,
