YEAR,EVENT_TYPE,TOR_F_SCALE
1988,Hail,
1988,Hail,
1988,Thunderstorm Wind,
1988,Hail,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Tornado,F1
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Hail,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Tornado,F0
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Tornado,F1
1988,Hail,
1988,Thunderstorm Wind,
1988,Hail,
1988,Thunderstorm Wind,
1988,Hail,
1988,Hail,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Tornado,F0
1988,Tornado,F0
1988,Thunderstorm Wind,
1988,Hail,
1988,Thunderstorm Wind,
1988,Hail,
1988,Tornado,F1
1988,Hail,
1988,Hail,
1988,Tornado,F1
1988,Hail,
1988,Hail,
1988,Thunderstorm Wind,
1988,Hail,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Hail,
1988,Hail,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Hail,
1988,Hail,
1988,Hail,
1988,Thunderstorm Wind,
1988,Hail,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Tornado,F1
1988,Hail,
1988,Hail,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Tornado,F0
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Hail,
1988,Hail,
1988,Hail,
1988,Hail,
1988,Hail,
1988,Hail,
1988,Hail,
1988,Tornado,F3
1988,Hail,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Hail,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Tornado,F1
1988,Tornado,F0
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Hail,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Hail,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Hail,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Tornado,F0
1988,Tornado,F0
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Hail,
1988,Thunderstorm Wind,
1988,Hail,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Hail,
1988,Hail,
1988,Thunderstorm Wind,
1988,Hail,
1988,Thunderstorm Wind,
1988,Hail,
1988,Thunderstorm Wind,
1988,Hail,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Hail,
1988,Thunderstorm Wind,
1988,Hail,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Hail,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Hail,
1988,Hail,
1988,Hail,
1988,Hail,
1988,Hail,
1988,Hail,
1988,Hail,
1988,Tornado,F0
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Hail,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Hail,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Tornado,F0
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Hail,
1988,Hail,
1988,Thunderstorm Wind,
1988,Hail,
1988,Hail,
1988,Hail,
1988,Hail,
1988,Hail,
1988,Tornado,F1
1988,Tornado,F1
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Hail,
1988,Thunderstorm Wind,
1988,Tornado,F2
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Tornado,F0
1988,Tornado,F2
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Hail,
1988,Hail,
1988,Hail,
1988,Hail,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Hail,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Hail,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Hail,
1988,Hail,
1988,Hail,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Hail,
1988,Thunderstorm Wind,
1988,Hail,
1988,Hail,
1988,Hail,
1988,Hail,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Hail,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Hail,
1988,Hail,
1988,Thunderstorm Wind,
1988,Hail,
1988,Hail,
1988,Hail,
1988,Hail,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Hail,
1988,Tornado,F1
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Hail,
1988,Hail,
1988,Thunderstorm Wind,
1988,Hail,
1988,Hail,
1988,Hail,
1988,Hail,
1988,Hail,
1988,Hail,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Tornado,F0
1988,Thunderstorm Wind,
1988,Tornado,F0
1988,Thunderstorm Wind,
1988,Tornado,F1
1988,Hail,
1988,Hail,
1988,Hail,
1988,Tornado,F1
1988,Thunderstorm Wind,
1988,Tornado,F1
1988,Tornado,F1
1988,Hail,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Hail,
1988,Hail,
1988,Thunderstorm Wind,
1988,Hail,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Hail,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Hail,
1988,Thunderstorm Wind,
1988,Hail,
1988,Thunderstorm Wind,
1988,Hail,
1988,Hail,
1988,Hail,
1988,Hail,
1988,Hail,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Hail,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Hail,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Hail,
1988,Hail,
1988,Hail,
1988,Hail,
1988,Hail,
1988,Hail,
1988,Hail,
1988,Hail,
1988,Hail,
1988,Tornado,F1
1988,Thunderstorm Wind,
1988,Hail,
1988,Hail,
1988,Thunderstorm Wind,
1988,Hail,
1988,Hail,
1988,Hail,
1988,Hail,
1988,Hail,
1988,Hail,
1988,Hail,
1988,Hail,
1988,Thunderstorm Wind,
1988,Hail,
1988,Hail,
1988,Tornado,F0
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Hail,
1988,Thunderstorm Wind,
1988,Hail,
1988,Hail,
1988,Hail,
1988,Tornado,F1
1988,Hail,
1988,Thunderstorm Wind,
1988,Hail,
1988,Hail,
1988,Hail,
1988,Hail,
1988,Hail,
1988,Hail,
1988,Thunderstorm Wind,
1988,Tornado,F0
1988,Thunderstorm Wind,
1988,Hail,
1988,Thunderstorm Wind,
1988,Tornado,F1
1988,Hail,
1988,Hail,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Hail,
1988,Hail,
1988,Hail,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Tornado,F1
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Tornado,F1
1988,Tornado,F1
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Hail,
1988,Hail,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Hail,
1988,Tornado,F2
1988,Tornado,F1
1988,Tornado,F2
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Tornado,F1
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Hail,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Tornado,F0
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Hail,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Hail,
1988,Hail,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Thunderstorm Wind,
1988,Hail,
1988,Hail,
1988,Hail,
1988,Thunderstorm Wind,
1988,Hail,
1988,Hail,
1988,Hail,
1988,Thunderstorm Wind,
1988,Hail,
1988,Hail,
