YEAR,EVENT_TYPE,TOR_F_SCALE
2001,Ice Storm,
2001,Marine Thunderstorm Wind,
2001,Heat,
2001,Ice Storm,
2001,Drought,
2001,Drought,
2001,Drought,
2001,Drought,
2001,Drought,
2001,Drought,
2001,Drought,
2001,Drought,
2001,Dense Fog,
2001,Heavy Snow,
2001,Heavy Snow,
2001,Heavy Snow,
2001,Flash Flood,
2001,Flash Flood,
2001,Flash Flood,
2001,Heat,
2001,Thunderstorm Wind,
2001,Strong Wind,
2001,Thunderstorm Wind,
2001,Thunderstorm Wind,
2001,Strong Wind,
2001,Strong Wind,
2001,Strong Wind,
2001,Flash Flood,
2001,Strong Wind,
2001,Strong Wind,
2001,Winter Storm,
2001,Hail,
2001,Flash Flood,
2001,Strong Wind,
2001,Ice Storm,
2001,Strong Wind,
2001,Dense Fog,
2001,Waterspout,
2001,Thunderstorm Wind,
2001,Thunderstorm Wind,
2001,Thunderstorm Wind,
2001,Thunderstorm Wind,
2001,Heavy Snow,
2001,Excessive Heat,
2001,Heavy Snow,
2001,Thunderstorm Wind,
2001,Thunderstorm Wind,
2001,Heat,
2001,Heavy Snow,
2001,Heat,
2001,Heat,
2001,Marine Thunderstorm Wind,
2001,Marine Thunderstorm Wind,
2001,Marine Thunderstorm Wind,
2001,Marine Thunderstorm Wind,
2001,Heavy Snow,
2001,Marine Thunderstorm Wind,
2001,Marine Thunderstorm Wind,
2001,Flood,
2001,Heat,
2001,Excessive Heat,
2001,Thunderstorm Wind,
2001,Sleet,
2001,Marine Thunderstorm Wind,
2001,Marine Thunderstorm Wind,
2001,Marine Thunderstorm Wind,
2001,Marine Thunderstorm Wind,
2001,Winter Storm,
2001,Strong Wind,
2001,Flood,
2001,Winter Storm,
2001,Heavy Snow,
2001,Heavy Snow,
2001,Heavy Snow,
2001,Heavy Snow,
2001,Flash Flood,
2001,Thunderstorm Wind,
2001,Flash Flood,
2001,Hail,
2001,High Wind,
2001,Flood,
2001,Strong Wind,
2001,Heavy Snow,
2001,Heavy Snow,
2001,Heavy Snow,
2001,Blizzard,
2001,Blizzard,
2001,Heat,
2001,Heat,
2001,Heat,
2001,Heavy Snow,
2001,Heat,
2001,Tornado,F1
2001,Flash Flood,
2001,Flash Flood,
2001,Flash Flood,
2001,Flash Flood,
2001,Flash Flood,
2001,Flash Flood,
2001,Flood,
2001,Flash Flood,
2001,Flash Flood,
2001,Marine Thunderstorm Wind,
2001,Marine Thunderstorm Wind,
2001,Marine Thunderstorm Wind,
2001,Marine Thunderstorm Wind,
2001,Marine Thunderstorm Wind,
2001,Heavy Snow,
2001,Winter Storm,
2001,Winter Storm,
2001,Winter Storm,
2001,Winter Storm,
2001,Blizzard,
2001,Blizzard,
2001,Ice Storm,
2001,Heavy Snow,
2001,Heavy Snow,
2001,Drought,
2001,Drought,
2001,Drought,
2001,Drought,
2001,Drought,
2001,Flood,
2001,Drought,
2001,Flash Flood,
2001,Flash Flood,
2001,Flash Flood,
2001,Flash Flood,
2001,Flash Flood,
2001,Heavy Snow,
2001,Heavy Snow,
2001,Heavy Snow,
2001,Drought,
2001,Drought,
2001,Sleet,
2001,Flood,
2001,Flood,
2001,Thunderstorm Wind,
2001,Hail,
2001,Hail,
2001,Thunderstorm Wind,
2001,Thunderstorm Wind,
2001,Thunderstorm Wind,
2001,Tornado,F0
2001,Thunderstorm Wind,
2001,Flash Flood,
2001,Flash Flood,
2001,Flash Flood,
2001,Heat,
2001,Flash Flood,
2001,Flash Flood,
2001,Sleet,
2001,Flood,
2001,Flood,
2001,High Wind,
2001,Winter Storm,
2001,High Wind,
2001,High Wind,
2001,High Wind,
2001,High Wind,
2001,High Wind,
2001,High Wind,
2001,Heavy Snow,
2001,Flash Flood,
2001,Flood,
2001,Flood,
2001,Winter Weather,
2001,Flash Flood,
2001,Winter Storm,
2001,Heavy Snow,
2001,Heavy Snow,
2001,Heavy Snow,
2001,Drought,
2001,Winter Storm,
2001,Winter Storm,
2001,Flash Flood,
2001,Drought,
2001,Drought,
2001,Drought,
2001,Flood,
